ticket_no,flight_id,boarding_no,seat_no
5432848353,28885,21,22D
5435851013,28885,22,23A
5432848342,28885,23,23B
5434443889,6266,1,1A
5433497317,6266,2,1C
5432075270,6266,3,1F
5434443892,6266,4,2A
5434443901,6266,5,2C
5434443893,6266,6,3A
5434926179,6266,7,3C
5434443888,6266,8,3D
5434926178,6266,9,3F
5433497338,6266,10,4A
5434443891,6266,11,4C
5434926181,6266,12,4D
5433497321,6266,13,4E
5434443890,6266,14,5C
5434443895,6266,15,5F
5434443899,6266,16,6A
5433497339,6266,17,6C
5434443896,6266,18,6E
5433497319,6266,19,7A
5434926177,6266,20,7C
5433497340,6266,21,7D
5433497328,6266,22,7E
5434926175,6266,23,7F
5433497343,6266,24,8A
5433497325,6266,25,8C
5433497329,6266,26,8E
5433497327,6266,27,8F
5434926187,6266,28,9A
5433497336,6266,29,9C
5434926185,6266,30,9D
5434926176,6266,31,9F
5433497341,6266,32,10C
5434926169,6266,33,10D
5434926180,6266,34,10E
5434926173,6266,35,10F
5433497318,6266,36,11C
5434443898,6266,37,11D
5434926184,6266,38,11E
5434926171,6266,39,11F
5434926182,6266,40,12A
5433497344,6266,41,12C
5434443887,6266,42,12D
5433497332,6266,43,12E
5434926168,6266,44,13A
5434926174,6266,45,13C
5433497323,6266,46,13E
5432075269,6266,47,13F
5433497345,6266,48,14A
5433497334,6266,49,14C
5433497322,6266,50,14D
5433497331,6266,51,14E
5433497324,6266,52,15A
5433497333,6266,53,15C
5433497326,6266,54,15D
5434926170,6266,55,15E
5434926186,6266,56,15F
5433497330,6266,57,16A
5434926172,6266,58,16D
5433497315,6266,59,16E
5434443900,6266,60,16F
5434926167,6266,61,17A
5433497342,6266,62,17C
5432075271,6266,63,17D
5433497337,6266,64,17E
5434926166,6266,65,17F
5433497346,6266,66,18C
5434926183,6266,67,18F
5433497316,6266,68,19A
5434443902,6266,69,19C
5433497320,6266,70,19D
5433497335,6266,71,19E
5434443897,6266,72,19F
5433497314,6266,73,20A
5434443894,6266,74,20D
5434443645,20328,1,1A
5434443742,20328,2,1C
5434925750,20328,3,1D
5434443755,20328,4,1F
5433497161,20328,5,2A
5433497206,20328,6,2C
5433497092,20328,7,2D
5434925857,20328,8,2F
5434443731,20328,9,3C
5433497162,20328,10,3D
5433497155,20328,11,3F
5434443744,20328,12,4D
5434925793,20328,13,4E
5433496990,20328,14,4F
5433497269,20328,15,5A
5433497083,20328,16,5C
5433497026,20328,17,5D
5433497008,20328,18,5F
5434925800,20328,19,5E
5434443741,20328,20,6A
5434925805,20328,21,6D
5434925960,20328,22,6E
5434443707,20328,23,6F
5434443743,20328,24,7A
5434925848,20328,25,7C
5433497187,20328,26,7D
5433497057,20328,27,7E
5434925921,20328,28,7F
5434925891,20328,29,8A
5434925815,20328,30,8C
5433497079,20328,31,8D
5433497090,20328,32,8F
5433497002,20328,33,9A
5433497186,20328,34,9C
5434925947,20328,35,9D
5434443745,20328,36,9E
5434925874,20328,37,9F
5434925691,20328,38,10A
5433496992,20328,39,10C
5433497154,20328,40,10D
5434925812,20328,41,10E
5434925946,20328,42,10F
5434925789,20328,43,11A
5433497134,20328,44,11C
5434443749,20328,45,11E
5434925792,20328,46,11F
5434925867,20328,47,12A
5433497270,20328,48,12D
5433497118,20328,49,12E
5434925971,20328,50,12F
5434925845,20328,51,13A
5434925859,20328,52,13C
5434925801,20328,53,13D
5433497207,20328,54,13E
5433497119,20328,55,13F
5434925922,20328,56,14A
5434443719,20328,57,14C
5433497102,20328,58,14D
5433497078,20328,59,14F
5433496993,20328,60,15A
5434443781,20328,61,15C
5434443663,20328,62,15D
5434925761,20328,63,15E
5433497097,20328,64,15F
5434925814,20328,65,16C
5434925766,20328,66,16E
5434925804,20328,67,16F
5433497133,20328,68,17C
5434925826,20328,69,17D
5433497085,20328,70,17E
5433497101,20328,71,17F
5433497205,20328,72,18A
5434925961,20328,73,18C
5434925858,20328,74,18D
5434925744,20328,75,18E
5434925883,20328,76,18F
5434925899,20328,77,19A
5434443706,20328,78,19D
5434925920,20328,79,19C
5433497086,20328,80,19F
5433497100,20328,81,20A
5434925892,20328,82,20C
5434925794,20328,83,20D
5434925847,20328,84,20E
5432784028,12192,1,1A
5435243167,12192,2,1C
5432783797,12192,3,1D
5432784069,12192,4,2A
5432783991,12192,5,2C
5432783871,12192,6,2D
5432783896,12192,7,2F
5432783964,12192,8,3A
5435243177,12192,9,3C
5432784070,12192,10,3D
5435243168,12192,11,3F
5432783837,12192,12,4A
5432783840,12192,13,4C
5432783900,12192,14,4D
5435243183,12192,15,4E
5432783804,12192,16,4F
5435243178,12192,17,5A
5435243184,12192,18,5C
5432783818,12192,19,5D
5432783893,12192,20,5E
5432783657,12192,21,5F
5435243174,12192,22,6C
5432783731,12192,23,6D
5432783984,12192,24,6E
5432784139,12192,25,7C
5432783915,12192,26,7D
5432784137,12192,27,7E
5435243172,12192,28,7F
5432783902,12192,29,8D
5432783889,12192,30,8E
5432783817,12192,31,8F
5432783791,12192,32,9A
5435243171,12192,33,9C
5435243160,12192,34,9D
5432784071,12192,35,9E
5432783983,12192,36,9F
5432784020,12192,37,10A
5432784135,12192,38,10C
5432783901,12192,39,10D
5432783953,12192,40,10E
5432783986,12192,41,11A
5435243159,12192,42,11C
5435243162,12192,43,11E
5432783890,12192,44,11F
5435243170,12192,45,12A
5432783808,12192,46,12C
5432783841,12192,47,12D
5435243182,12192,48,13A
5432784150,12192,49,13C
5432783899,12192,50,13D
5435243161,12192,51,13E
5435243166,12192,52,13F
5432783894,12192,53,14A
5432784019,12192,54,14E
5432784010,12192,55,14F
5432783805,12192,56,15A
5432783730,12192,57,15C
5432783658,12192,58,15D
5432784056,12192,59,15E
5435243173,12192,60,15F
5435243179,12192,61,16A
5432783792,12192,62,16C
5435243163,12192,63,16D
5435243165,12192,64,16F
5432783992,12192,65,17A
5435243180,12192,66,17C
5435243169,12192,67,17D
5435243181,12192,68,17E
5435243175,12192,69,17F
5432783951,12192,70,18A
5432783985,12192,71,18C
5432783870,12192,72,18D
5435243176,12192,73,18F
5435243158,12192,74,19A
5435243164,12192,75,19C
5432784109,12192,76,19E
5432784138,12192,77,19F
5432784095,12192,78,20A
5432783732,12192,79,20C
5432783963,12192,80,20E
5432783895,12192,81,20F
5435242856,15439,1,1A
5432784329,15439,2,1C
5435242918,15439,3,1D
5435242953,15439,4,1F
5432784343,15439,5,2A
5435242855,15439,6,2C
5432784369,15439,7,2D
5435242938,15439,8,2F
5435242873,15439,9,3A
5432784359,15439,10,3C
5435242854,15439,11,3D
5432784375,15439,12,3F
5432784379,15439,13,4A
5432784328,15439,14,4C
5432784337,15439,15,4D
5435242870,15439,16,4F
5432784333,15439,17,5A
5432784350,15439,18,5C
5435242861,15439,19,5D
5435242945,15439,20,5E
5435242989,15439,21,5F
5432784363,15439,22,6A
5432784360,15439,23,6C
5432784365,15439,24,6D
5435242720,15439,25,6E
5432784362,15439,26,6F
5432784347,15439,27,7A
5435242885,15439,28,7C
5435242884,15439,29,7D
5432784330,15439,30,7E
5432784361,15439,31,7F
5432784338,15439,32,8A
5432784357,15439,33,8C
5432784355,15439,34,8E
5432784373,15439,35,8F
5432784348,15439,36,9A
5432784372,15439,37,9C
5435242923,15439,38,9D
5435242849,15439,39,9E
5432784342,15439,40,9F
5435242883,15439,41,10A
5432784340,15439,42,10C
5432784358,15439,43,10E
5432784353,15439,44,10F
5432784368,15439,45,11A
5432784376,15439,46,11C
5435242962,15439,47,11D
5435242927,15439,48,11E
5432784367,15439,49,11F
5435242941,15439,50,12A
5432784334,15439,51,12C
5435242937,15439,52,12D
5432784352,15439,53,12E
5435242940,15439,54,12F
5435242999,15439,55,13A
5432784351,15439,56,13C
5432784354,15439,57,13D
5432784370,15439,58,13E
5432784381,15439,59,13F
5432784371,15439,60,14A
5432784331,15439,61,14C
5432784378,15439,62,14D
5432784366,15439,63,14E
5432784336,15439,64,14F
5432784356,15439,65,15A
5435242922,15439,66,15C
5435242721,15439,67,15D
5432784346,15439,68,15E
5432784326,15439,69,15F
5435242882,15439,70,16A
5435242808,15439,71,16C
5432784374,15439,72,16D
5432784335,15439,73,16E
5432784344,15439,74,16F
5432784332,15439,75,17A
5432784327,15439,76,17C
5432784341,15439,77,17D
5435242890,15439,78,17E
5432784339,15439,79,17F
5435242857,15439,80,18A
5435242891,15439,81,18E
5435242911,15439,82,18F
5432784349,15439,83,19A
5432784364,15439,84,19C
5432784345,15439,85,19D
5435242917,15439,86,19E
5435242905,15439,87,19F
5432784380,15439,88,20A
5432784377,15439,89,20D
5435242915,15439,90,20F
5434878088,10106,1,1C
5434877931,10106,2,1A
5434758894,10106,3,1D
5434878479,10106,4,2C
5434877778,10106,5,2A
5434878757,10106,6,1F
5434878791,10106,7,2D
5434878500,10106,8,2F
5434878708,10106,9,3D
5434878434,10106,10,4A
5434878406,10106,11,3F
5434878838,10106,12,4C
5434878387,10106,13,4F
5434878528,10106,14,4D
5434878182,10106,15,5C
5434878376,10106,16,5A
5434878556,10106,17,5F
5434878338,10106,18,5D
5434878437,10106,19,6B
5434878337,10106,20,6A
5434878138,10106,21,6C
5434878238,10106,22,6E
5434878334,10106,23,6D
5434878318,10106,24,7A
5434878336,10106,25,6F
5434878756,10106,26,7C
5434878468,10106,27,7B
5434878303,10106,28,7E
5434878438,10106,29,7D
5434878297,10106,30,7F
5434878744,10106,31,8B
5434878750,10106,32,8A
5434878743,10106,33,8D
5434878790,10106,34,8C
5434878584,10106,35,8F
5434877932,10106,36,8E
5434878760,10106,37,9B
5434878523,10106,38,9A
5434878281,10106,39,9D
5434878722,10106,40,9C
5434878727,10106,41,9E
5434878844,10106,42,10A
5434878040,10106,43,10B
5435913965,10106,44,10E
5434878632,10106,45,10D
5434878156,10106,46,11A
5434878335,10106,47,11C
5434879051,10106,48,11B
5434878547,10106,49,11E
5434878585,10106,50,11D
5434878196,10106,51,12B
5434878763,10106,52,12A
5434878039,10106,53,12C
5434878524,10106,54,12E
5434878310,10106,55,12D
5434878724,10106,56,13B
5434878499,10106,57,13A
5434878768,10106,58,13C
5434878526,10106,59,13E
5434878604,10106,60,13F
5434878728,10106,61,14C
5434878155,10106,62,14B
5434878280,10106,63,14A
5434878271,10106,64,14D
5434878659,10106,65,14F
5434878435,10106,66,14E
5434878467,10106,67,15B
5434878239,10106,68,15A
5434878477,10106,69,15C
5434878706,10106,70,15F
5434878302,10106,71,15E
5434878688,10106,72,15D
5434878428,10106,73,16A
5434878758,10106,74,16C
5434910138,10106,75,16D
5434878745,10106,76,16E
5434878525,10106,77,17C
5434878527,10106,78,17B
5434878687,10106,79,17A
5434878364,10106,80,17D
5434878755,10106,81,17F
5434878622,10106,82,17E
5434878497,10106,83,18B
5434878754,10106,84,18E
5434878513,10106,85,18D
5434878753,10106,86,19A
5434878546,10106,87,18F
5434878509,10106,88,19C
5434878429,10106,89,19B
5434877908,10106,90,19E
5434878522,10106,91,19D
5434878746,10106,92,19F
5434878583,10106,93,20C
5434878339,10106,94,20B
5434910139,10106,95,20A
5434878603,10106,96,20D
5434910137,10106,97,20F
5434878042,10106,98,20E
5434879050,10106,99,21A
5434878660,10106,100,21C
5434878594,10106,101,21E
5434878478,10106,102,21D
5434878520,10106,103,21F
5434879340,14647,1,1C
5434879322,14647,2,1A
5434879253,14647,3,1D
5434879274,14647,4,2A
5434879259,14647,5,2D
5434879249,14647,6,2C
5434879279,14647,7,3A
5434879312,14647,8,2F
5434879285,14647,9,3C
5434879296,14647,10,4A
5434879271,14647,11,3F
5434879284,14647,12,3D
5434879256,14647,13,4D
5434879313,14647,14,5A
5434879332,14647,15,4F
5434910123,14647,16,5C
5434758919,14647,17,5F
5434879344,14647,18,5D
5434879283,14647,19,6B
5434879278,14647,20,6A
5434879263,14647,21,6D
5434879314,14647,22,6C
5434879324,14647,23,6E
5435913934,14647,24,7A
5434879335,14647,25,6F
5434879330,14647,26,7B
5434879339,14647,27,7E
5434879306,14647,28,7D
5434879258,14647,29,7F
5434879295,14647,30,8C
5434879290,14647,31,8B
5434879321,14647,32,8A
5434879300,14647,33,8D
5434879275,14647,34,9A
5434879268,14647,35,8F
5434879291,14647,36,8E
5435913936,14647,37,9B
5434879318,14647,38,9D
5434879260,14647,39,9F
5434879337,14647,40,9E
5434879326,14647,41,10A
5434879331,14647,42,10C
5434879325,14647,43,10E
5434879320,14647,44,10D
5434879252,14647,45,10F
5434879345,14647,46,11B
5434758920,14647,47,11A
5434879277,14647,48,11D
5434879267,14647,49,11C
5434879338,14647,50,11F
5434879304,14647,51,11E
5434879255,14647,52,12B
5434879311,14647,53,12A
5435913935,14647,54,12C
5434879288,14647,55,12E
5434879308,14647,56,13A
5434879323,14647,57,12F
5434879327,14647,58,13C
5434879265,14647,59,13B
5434879334,14647,60,13E
5434879298,14647,61,13D
5434879269,14647,62,14A
5434879282,14647,63,13F
5434879299,14647,64,14C
5434879333,14647,65,14B
5434879262,14647,66,14E
5434879343,14647,67,14D
5434879276,14647,68,14F
5434879250,14647,69,15B
5434879302,14647,70,15A
5434879261,14647,71,15D
5434879289,14647,72,15F
5434879310,14647,73,15E
5434879341,14647,74,16C
5434879317,14647,75,16B
5434879254,14647,76,16D
5434879272,14647,77,17A
5434879329,14647,78,16F
5434879286,14647,79,16E
5434758921,14647,80,17C
5434879273,14647,81,17B
5434879297,14647,82,17F
5434879270,14647,83,17E
5434879293,14647,84,18B
5434879264,14647,85,18C
5434879328,14647,86,19A
5434879281,14647,87,18F
5434879316,14647,88,19C
5434879303,14647,89,19B
5434879336,14647,90,19D
5434879315,14647,91,19F
5434879266,14647,92,19E
5434879307,14647,93,20B
5434879319,14647,94,20A
5434879305,14647,95,20D
5434879309,14647,96,20C
5434879287,14647,97,20F
5434879292,14647,98,20E
5434879301,14647,99,21B
5434879251,14647,100,21A
5434879257,14647,101,21D
5434879280,14647,102,21C
5434879342,14647,103,21E
5434879294,14647,104,21F
5435660264,9236,1,1C
5435660268,9236,2,1D
5435660263,9236,3,4A
5435660269,9236,4,4C
5434251937,9236,5,5A
5434251996,9236,6,5B
5434252027,9236,7,5C
5435660270,9236,8,6A
5435660266,9236,9,6B
5434251977,9236,10,6D
5434252003,9236,11,7A
5435660262,9236,12,7B
5435660260,9236,13,18A
5434251990,9236,14,18B
5435660261,9236,15,19A
5435660267,9236,16,19C
5434251960,9236,17,19D
5434251938,9236,18,20B
5434252019,9236,19,21B
5434251963,9236,20,21D
5435660265,9236,21,21C
5434251997,9236,22,22B
5434251964,9236,23,22C
5434251989,9236,24,22D
5434252068,24633,1,1D
5434252072,24633,2,2A
5434252074,24633,3,2B
5435660100,24633,4,2D
5434252075,24633,5,3A
5434252069,24633,6,3B
5435660155,24633,7,4A
5435660210,24633,8,4B
5434252073,24633,9,5A
5434252070,24633,10,5D
5434252071,24633,11,6A
5435660126,24633,12,6D
5435660224,24633,13,7A
5434252076,24633,14,7B
5435660165,24633,15,21A
5435660189,24633,16,22B
5435660154,24633,17,22D
5435660158,24633,18,23B
5433681119,2772,1,1A
5432967025,2772,2,1C
5432222845,2772,3,1D
5433681108,2772,4,1F
5433681091,2772,5,2A
5433681116,2772,6,2C
5433681090,2772,7,2D
5432966949,2772,8,2F
5432967057,2772,9,3A
5432222843,2772,10,3C
5432967113,2772,11,3D
5432966986,2772,12,3F
5433681081,2772,13,4A
5432967101,2772,14,4C
5433681103,2772,15,4D
5432967099,2772,16,4F
5432222844,2772,17,4E
5433681092,2772,18,5A
5433681080,2772,19,5C
5432966958,2772,20,5D
5433681122,2772,21,5E
5432967076,2772,22,5F
5433681110,2772,23,6A
5433681104,2772,24,6C
5432967006,2772,25,6E
5433681085,2772,26,6F
5432967049,2772,27,7A
5432967017,2772,28,7C
5433681089,2772,29,7D
5433681095,2772,30,7E
5433681086,2772,31,8C
5433681079,2772,32,8D
5433681097,2772,33,8E
5432222839,2772,34,8F
5432966967,2772,35,9A
5432967147,2772,36,9C
5433681113,2772,37,9D
5432966987,2772,38,9E
5433681125,2772,39,9F
5433681088,2772,40,10A
5432967026,2772,41,10C
5433681082,2772,42,10D
5432222842,2772,43,10E
5433681098,2772,44,11A
5433681121,2772,45,11C
5432967100,2772,46,11D
5432967098,2772,47,11E
5432967050,2772,48,11F
5432966970,2772,49,12A
5433681114,2772,50,12C
5433681124,2772,51,12D
5432967089,2772,52,12E
5433681087,2772,53,12F
5432967102,2772,54,13A
5433681107,2772,55,13C
5432967112,2772,56,13D
5432967036,2772,57,13E
5433681096,2772,58,13F
5432222840,2772,59,14A
5432966906,2772,60,14C
5432966969,2772,61,14D
5433681099,2772,62,14E
5432222841,2772,63,14F
5433681123,2772,64,15A
5432967048,2772,65,15C
5432966994,2772,66,15D
5433681083,2772,67,15E
5433681115,2772,68,15F
5433681118,2772,69,16A
5433681084,2772,70,16C
5433681093,2772,71,16E
5433681094,2772,72,16D
5433681102,2772,73,16F
5433681105,2772,74,17C
5433684443,2772,75,17D
5433681112,2772,76,17E
5433681109,2772,77,17F
5433681117,2772,78,18A
5432966907,2772,79,18D
5432967053,2772,80,18E
5432967097,2772,81,18F
5433681106,2772,82,19A
5433681100,2772,83,19C
5433681120,2772,84,19D
5433681101,2772,85,19E
5433681111,2772,86,19F
5432966951,2772,87,20A
5433681126,2772,88,20C
5432966950,2772,89,20D
5433684442,2772,90,20E
5433684422,29175,1,1A
5432005245,29175,2,1C
5432967231,29175,3,1D
5433680682,29175,4,2A
5433680552,29175,5,2C
5433680827,29175,6,2D
5432967227,29175,7,2F
5433680850,29175,8,3A
5433680766,29175,9,3C
5433680611,29175,10,3F
5433687717,29175,11,4A
5432005244,29175,12,4D
5432967230,29175,13,4F
5433680578,29175,14,5A
5432967215,29175,15,5C
5432967216,29175,16,5D
5433680977,29175,17,5E
5432967212,29175,18,5F
5433680610,29175,19,6D
5433680922,29175,20,6F
5433680554,29175,21,7A
5432967220,29175,22,7C
5433680909,29175,23,7D
5432967224,29175,24,7E
5432967235,29175,25,8A
5432967236,29175,26,8C
5433687704,29175,27,8E
5433680669,29175,28,8F
5433680915,29175,29,9C
5432967233,29175,30,9D
5433687703,29175,31,9E
5433680658,29175,32,10A
5433680923,29175,33,10C
5432967229,29175,34,10D
5432005246,29175,35,10E
5433680803,29175,36,10F
5433680768,29175,37,11C
5432967228,29175,38,11D
5432967234,29175,39,11E
5433680609,29175,40,11F
5432967214,29175,41,12C
5433680769,29175,42,12D
5433680763,29175,43,12E
5433684436,29175,44,13A
5433680764,29175,45,13C
5433684438,29175,46,13D
5432967226,29175,47,13E
5433680716,29175,48,14A
5433680767,29175,49,14E
5432967222,29175,50,14F
5433680976,29175,51,15A
5433680659,29175,52,15C
5432967217,29175,53,15D
5432967219,29175,54,15F
5433680679,29175,55,16A
5432967221,29175,56,16C
5433680882,29175,57,16E
5433680916,29175,58,16F
5433680553,29175,59,17A
5433680957,29175,60,17C
5433680579,29175,61,17D
5433680727,29175,62,17E
5433684437,29175,63,18A
5432967218,29175,64,18C
5432967232,29175,65,18D
5432967225,29175,66,18E
5433680956,29175,67,19A
5433687718,29175,68,19C
5433680720,29175,69,19D
5432967213,29175,70,19F
5433680584,29175,71,20A
5432967211,29175,72,20C
5432967223,29175,73,20D
5433680519,29175,74,20E
5433680810,29175,75,20F
5434163657,9274,1,1A
5433615433,9274,2,1C
5433615418,9274,3,1D
5433615478,9274,4,1F
5433577960,9274,5,2C
5433634167,9274,6,2A
5433615480,9274,7,2D
5433615427,9274,8,3A
5433615477,9274,9,2F
5433615428,9274,10,3C
5433615475,9274,11,3F
5434163617,9274,12,3D
5433615456,9274,13,4A
5434163640,9274,14,4C
5433634162,9274,15,5A
5433615457,9274,16,4F
5433615462,9274,17,5C
5433577952,9274,18,5F
5433634188,9274,19,5D
5433615407,9274,20,6D
5433634180,9274,21,6C
5433615438,9274,22,6F
5433634158,9274,23,7D
5433577955,9274,24,8A
5433634170,9274,25,8C
5433615419,9274,26,8B
5434152794,9274,27,8D
5433634159,9274,28,8E
5433615474,9274,29,9B
5433634156,9274,30,9C
5433634160,9274,31,9F
5433615440,9274,32,10A
5433615468,9274,33,10B
5433615460,9274,34,10D
5433634174,9274,35,10C
5433615430,9274,36,10E
5433634185,9274,37,11B
5433615476,9274,38,11A
5433577956,9274,39,11C
5433577963,9274,40,11D
5433615414,9274,41,11F
5433634176,9274,42,12A
5433615449,9274,43,12B
5433615431,9274,44,12C
5434163658,9274,45,12E
5433577954,9274,46,12D
5432756885,9274,47,12F
5433615448,9274,48,13B
5433634183,9274,49,13A
5433634169,9274,50,13C
5434152786,9274,51,13D
5433615443,9274,52,13E
5433615451,9274,53,14A
5433634157,9274,54,13F
5433615408,9274,55,14B
5434163620,9274,56,14D
5432755114,9274,57,14C
5433615424,9274,58,14F
5433577958,9274,59,15B
5433577951,9274,60,15A
5433615426,9274,61,15C
5433615437,9274,62,15D
5433634172,9274,63,15F
5433615481,9274,64,15E
5433615436,9274,65,16A
5433615444,9274,66,16B
5432755113,9274,67,16D
5433634164,9274,68,16C
5433634189,9274,69,16E
5433615467,9274,70,17A
5433615415,9274,71,16F
5433615452,9274,72,17C
5433634168,9274,73,17B
5433615461,9274,74,17E
5433577961,9274,75,17D
5433634171,9274,76,17F
5434163618,9274,77,18A
5433615466,9274,78,18B
5434152793,9274,79,18C
5433615465,9274,80,18E
5433634178,9274,81,18F
5433634187,9274,82,19B
5433615470,9274,83,19E
5433634163,9274,84,19D
5433615417,9274,85,19C
5433615420,9274,86,20A
5433615472,9274,87,20C
5433634181,9274,88,20E
5433634182,9274,89,20D
5433577953,9274,90,20F
5434163656,9274,91,21B
5433615413,9274,92,21A
5433634166,9274,93,21C
5433615471,9274,94,21F
5432756884,9274,95,21E
5433634173,9274,96,22B
5433615422,9274,97,22A
5433615464,9274,98,22E
5433615454,9274,99,22D
5433615421,9274,100,22F
5433615463,9274,101,23B
5433634161,9274,102,23A
5433577966,9274,103,23C
5433615450,9274,104,23D
5433577965,9274,105,23E
5433634186,9274,106,24A
5434163641,9274,107,23F
5433615432,9274,108,24B
5433615429,9274,109,24E
5433615409,9274,110,25A
5433615446,9274,111,25C
5433615411,9274,112,25B
5433615425,9274,113,25D
5433577964,9274,114,25F
5433615473,9274,115,25E
5433615459,9274,116,26A
5433615458,9274,117,26B
5433615410,9274,118,26D
5433634155,9274,119,26C
5433615412,9274,120,26E
5433577959,9274,121,26F
5434269105,9274,122,27A
5433634175,9274,123,27C
5433615469,9274,124,27B
5433615439,9274,125,27D
5433615453,9274,126,27E
5433615447,9274,127,28A
5433634165,9274,128,27F
5433615423,9274,129,28D
5433615434,9274,130,28C
5433615442,9274,131,28E
5433577957,9274,132,29A
5433615435,9274,133,28F
5433615441,9274,134,29B
5432756886,9274,135,29C
5433634177,9274,136,29D
5433577962,9274,137,29E
5432756883,9274,138,30B
5434152785,9274,139,30A
5433615416,9274,140,30C
5432755112,9274,141,30E
5433634179,9274,142,30D
5433615479,9274,143,30F
5433615445,9274,144,31A
5433634184,9274,145,31B
5433615455,9274,146,31F
5434163621,9274,147,31E
5433634094,25241,1,1A
5433614930,25241,2,1C
5434163717,25241,3,1D
5432751518,25241,4,2A
5433577857,25241,5,1F
5432751519,25241,6,2C
5433633776,25241,7,2F
5433633913,25241,8,2D
5433614769,25241,9,3C
5433633891,25241,10,3A
5433614732,25241,11,3D
5433614608,25241,12,4A
5433615011,25241,13,3F
5433614715,25241,14,4D
5433614768,25241,15,4C
5433633958,25241,16,4F
5434152810,25241,17,5A
5433615192,25241,18,5C
5433614988,25241,19,5F
5433633906,25241,20,5D
5434152809,25241,21,6A
5432751525,25241,22,6C
5433577843,25241,23,6D
5433614709,25241,24,7A
5433614731,25241,25,6F
5433577831,25241,26,7D
5433633833,25241,27,7C
5433614710,25241,28,7F
5432755080,25241,29,8A
5434163719,25241,30,8C
5433633708,25241,31,8D
5433614743,25241,32,9A
5433577905,25241,33,8F
5433633884,25241,34,9B
5433615008,25241,35,9C
5433614595,25241,36,9E
5434163718,25241,37,9D
5434163723,25241,38,9F
5433614830,25241,39,10A
5432755067,25241,40,10B
5433633929,25241,41,10D
5433614891,25241,42,10C
5433614936,25241,43,10E
5433577812,25241,44,11A
5433614822,25241,45,10F
5434163721,25241,46,11B
5433577815,25241,47,11E
5433633707,25241,48,11D
5433614900,25241,49,11F
5433577877,25241,50,12A
5433633982,25241,51,12C
5433614794,25241,52,12D
5433614823,25241,53,12F
5433614839,25241,54,12E
5433614906,25241,55,13B
5432751533,25241,56,13A
5432755054,25241,57,13C
5432755066,25241,58,13D
5432755068,25241,59,13F
5432751537,25241,60,13E
5433615094,25241,61,14A
5433634050,25241,62,14B
5433633682,25241,63,14D
5433614973,25241,64,14C
5434152811,25241,65,14E
5433614887,25241,66,15B
5433614886,25241,67,15A
5433614659,25241,68,15C
5433614741,25241,69,15D
5433614921,25241,70,15F
5433614607,25241,71,15E
5433633856,25241,72,16B
5433633907,25241,73,16D
5433614932,25241,74,16C
5433577845,25241,75,16E
5433633837,25241,76,17A
5433614727,25241,77,16F
5433614980,25241,78,17C
5433614812,25241,79,17D
5433614758,25241,80,17F
5432755051,25241,81,17E
5434152805,25241,82,18A
5433614814,25241,83,18B
5433614840,25241,84,18C
5432755059,25241,85,18E
5434152812,25241,86,19B
5432751498,25241,87,18F
5432751523,25241,88,19C
5433614841,25241,89,19D
5433577837,25241,90,19E
5433614720,25241,91,20B
5433633887,25241,92,20A
5433614750,25241,93,20C
5434152806,25241,94,20D
5433614759,25241,95,20F
5433633853,25241,96,21A
5433614726,25241,97,21B
5432751524,25241,98,21D
5433633890,25241,99,21C
5433615084,25241,100,21E
5432755071,25241,101,22A
5433614908,25241,102,21F
5432755086,25241,103,22B
5433614765,25241,104,22D
5433633753,25241,105,22C
5434163724,25241,106,22E
5433614755,25241,107,22F
5434163720,25241,108,23B
5433633966,25241,109,23A
5433614852,25241,110,23C
5433634001,25241,111,23D
5433614853,25241,112,23E
5433614724,25241,113,24A
5433577844,25241,114,24B
5433577841,25241,115,24C
5434152808,25241,116,24D
5434163716,25241,117,24F
5434152807,25241,118,25B
5433614815,25241,119,25A
5433633886,25241,120,25C
5433614716,25241,121,25D
5433633752,25241,122,25E
5433614742,25241,123,26A
5433633772,25241,124,25F
5433614777,25241,125,26B
5433577842,25241,126,26C
5434152803,25241,127,26E
5433614899,25241,128,26D
5433577860,25241,129,26F
5433577861,25241,130,27A
5433614837,25241,131,27C
5433634033,25241,132,27B
5433577804,25241,133,27D
5434163722,25241,134,27E
5433633852,25241,135,28A
5433614639,25241,136,27F
5433614793,25241,137,28B
5434152813,25241,138,28C
5433577890,25241,139,28D
5433577866,25241,140,29A
5433615193,25241,141,28F
5433577805,25241,142,28E
5433633963,25241,143,29C
5433614444,25241,144,29B
5433614540,25241,145,29E
5432755056,25241,146,29D
5433614721,25241,147,29F
5434152804,25241,148,30B
5433577832,25241,149,30A
5432751516,25241,150,30C
5433577862,25241,151,30D
5434163715,25241,152,31A
5433614625,25241,153,30F
5433614838,25241,154,31C
5432751527,25241,155,31B
5433614824,25241,156,31D
5433615026,25241,157,31E
5432755060,25241,158,31F
5432571337,4200,1,1F
5435947309,4200,2,2A
5435947293,4200,3,2C
5434271318,4200,4,2H
5435947307,4200,5,3B
5432184983,4200,6,4H
5435947310,4200,7,5H
5435947314,4200,8,9H
5435947285,4200,9,11H
5435986841,4200,10,14G
5435986838,4200,11,14H
5435986844,4200,12,15H
5435856212,4200,13,17B
5435947306,4200,14,17H
5434271309,4200,15,18B
5435986835,4200,16,18D
5435986837,4200,17,18E
5435947242,4200,18,18H
5432571325,4200,19,20A
5435947261,4200,20,20E
5435986836,4200,21,20F
5434271316,4200,22,23A
5435947316,4200,23,23G
5435947337,4200,24,27D
